#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\Pictures","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor","Pictures","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Pictures",,,"Pictures","Y:\Carie-Trevor\Pictures","Carie-Trevor","True","Y:\","","4/25/2018 3:28:50 PM","4/25/2018 7:28:50 PM","4/25/2018 3:38:21 PM","4/25/2018 7:38:21 PM","4/25/2018 3:38:21 PM","4/25/2018 7:38:21 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\Entire Gross Manual.zip","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor","Entire Gross Manual.zip","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Entire Gross Manual",,,"Entire Gross Manual.zip","Y:\Carie-Trevor\Entire Gross Manual.zip",,"True",,".zip","8/7/2018 9:49:05 AM","8/7/2018 1:49:05 PM","8/7/2018 9:49:05 AM","8/7/2018 1:49:05 PM","8/7/2018 9:49:11 AM","8/7/2018 1:49:11 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\PA Phone Interview.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor","PA Phone Interview.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","PA Phone Interview",,,"PA Phone Interview.docx","Y:\Carie-Trevor\PA Phone Interview.docx",,"True",,".docx","3/30/2020 9:49:11 AM","3/30/2020 1:49:11 PM","4/9/2020 7:32:18 AM","4/9/2020 11:32:18 AM","4/9/2020 7:32:19 AM","4/9/2020 11:32:19 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\InkedInkedSP18-24244.A.003_LI.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","InkedInkedSP18-24244.A.003_LI.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","InkedInkedSP18-24244.A.003_LI",,,"InkedInkedSP18-24244.A.003_LI.jpg","Y:\Carie-Trevor\2018 Magee conf\InkedInkedSP18-24244.A.003_LI.jpg",,"True",,".jpg","10/23/2018 11:27:36 AM","10/23/2018 3:27:36 PM","10/23/2018 11:27:36 AM","10/23/2018 3:27:36 PM","10/23/2018 11:27:40 AM","10/23/2018 3:27:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\InkedSP18-24082.A.001_LI.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","InkedSP18-24082.A.001_LI.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","InkedSP18-24082.A.001_LI",,,"InkedSP18-24082.A.001_LI.jpg","Y:\Carie-Trevor\2018 Magee conf\InkedSP18-24082.A.001_LI.jpg",,"True",,".jpg","10/23/2018 12:16:29 PM","10/23/2018 4:16:29 PM","10/23/2018 12:16:39 PM","10/23/2018 4:16:39 PM","10/23/2018 12:16:40 PM","10/23/2018 4:16:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\Magee Presentation Trevor and Carie.pptx","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","Magee Presentation Trevor and Carie.pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Magee Presentation Trevor and Carie",,,"Magee Presentation Trevor and Carie.pptx","Y:\Carie-Trevor\2018 Magee conf\Magee Presentation Trevor and Carie.pptx",,"True",,".pptx","10/26/2018 1:34:31 PM","10/26/2018 5:34:31 PM","11/2/2018 9:04:41 AM","11/2/2018 1:04:41 PM","11/2/2018 9:04:41 AM","11/2/2018 1:04:41 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP17-24453.A.001.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP17-24453.A.001.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP17-24453.A.001",,,"SP17-24453.A.001.jpg","Y:\Carie-Trevor\2018 Magee conf\SP17-24453.A.001.jpg",,"True",,".jpg","10/22/2018 2:56:08 PM","10/22/2018 6:56:08 PM","10/22/2018 2:56:08 PM","10/22/2018 6:56:08 PM","11/6/2017 10:51:06 AM","11/6/2017 3:51:06 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP17-24453.A.002.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP17-24453.A.002.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP17-24453.A.002",,,"SP17-24453.A.002.jpg","Y:\Carie-Trevor\2018 Magee conf\SP17-24453.A.002.jpg",,"True",,".jpg","10/22/2018 2:56:08 PM","10/22/2018 6:56:08 PM","10/22/2018 2:56:08 PM","10/22/2018 6:56:08 PM","11/6/2017 10:51:57 AM","11/6/2017 3:51:57 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP17-498.M.001.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP17-498.M.001.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP17-498.M.001",,,"SP17-498.M.001.jpg","Y:\Carie-Trevor\2018 Magee conf\SP17-498.M.001.jpg",,"True",,".jpg","10/22/2018 2:56:08 PM","10/22/2018 6:56:08 PM","10/22/2018 2:56:08 PM","10/22/2018 6:56:08 PM","1/10/2017 1:50:45 PM","1/10/2017 6:50:45 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP17-498.M.002.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP17-498.M.002.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP17-498.M.002",,,"SP17-498.M.002.jpg","Y:\Carie-Trevor\2018 Magee conf\SP17-498.M.002.jpg",,"True",,".jpg","10/22/2018 2:56:09 PM","10/22/2018 6:56:09 PM","10/22/2018 2:56:09 PM","10/22/2018 6:56:09 PM","1/10/2017 1:51:01 PM","1/10/2017 6:51:01 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP17-498.M.003.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP17-498.M.003.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP17-498.M.003",,,"SP17-498.M.003.jpg","Y:\Carie-Trevor\2018 Magee conf\SP17-498.M.003.jpg",,"True",,".jpg","10/22/2018 2:56:09 PM","10/22/2018 6:56:09 PM","10/22/2018 2:56:09 PM","10/22/2018 6:56:09 PM","1/10/2017 2:13:57 PM","1/10/2017 7:13:57 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP17-498.M.004.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP17-498.M.004.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP17-498.M.004",,,"SP17-498.M.004.jpg","Y:\Carie-Trevor\2018 Magee conf\SP17-498.M.004.jpg",,"True",,".jpg","10/22/2018 2:56:09 PM","10/22/2018 6:56:09 PM","10/22/2018 2:56:09 PM","10/22/2018 6:56:09 PM","1/10/2017 2:14:28 PM","1/10/2017 7:14:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-1203.A.001.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-1203.A.001.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-1203.A.001",,,"SP18-1203.A.001.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-1203.A.001.jpg",,"True",,".jpg","10/22/2018 2:56:10 PM","10/22/2018 6:56:10 PM","10/22/2018 2:56:10 PM","10/22/2018 6:56:10 PM","1/17/2018 9:15:16 AM","1/17/2018 2:15:16 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-1203.A.002.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-1203.A.002.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-1203.A.002",,,"SP18-1203.A.002.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-1203.A.002.jpg",,"True",,".jpg","10/22/2018 2:56:10 PM","10/22/2018 6:56:10 PM","10/22/2018 2:56:10 PM","10/22/2018 6:56:10 PM","1/17/2018 9:15:53 AM","1/17/2018 2:15:53 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-1203.A.003.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-1203.A.003.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-1203.A.003",,,"SP18-1203.A.003.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-1203.A.003.jpg",,"True",,".jpg","10/22/2018 2:56:10 PM","10/22/2018 6:56:10 PM","10/22/2018 2:56:10 PM","10/22/2018 6:56:10 PM","1/17/2018 9:19:16 AM","1/17/2018 2:19:16 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-16242.A.001.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-16242.A.001.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-16242.A.001",,,"SP18-16242.A.001.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-16242.A.001.jpg",,"True",,".jpg","10/22/2018 2:56:11 PM","10/22/2018 6:56:11 PM","10/22/2018 2:56:11 PM","10/22/2018 6:56:11 PM","7/16/2018 11:58:22 AM","7/16/2018 3:58:22 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-20949.F.001.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-20949.F.001.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-20949.F.001",,,"SP18-20949.F.001.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-20949.F.001.jpg",,"True",,".jpg","10/22/2018 2:56:11 PM","10/22/2018 6:56:11 PM","10/22/2018 2:56:11 PM","10/22/2018 6:56:11 PM","9/11/2018 10:20:00 AM","9/11/2018 2:20:00 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-20949.F.002.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-20949.F.002.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-20949.F.002",,,"SP18-20949.F.002.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-20949.F.002.jpg",,"True",,".jpg","10/22/2018 2:56:12 PM","10/22/2018 6:56:12 PM","10/22/2018 2:56:12 PM","10/22/2018 6:56:12 PM","9/11/2018 10:21:19 AM","9/11/2018 2:21:19 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-20949.F.003.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-20949.F.003.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-20949.F.003",,,"SP18-20949.F.003.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-20949.F.003.jpg",,"True",,".jpg","10/22/2018 2:56:12 PM","10/22/2018 6:56:12 PM","10/22/2018 2:56:12 PM","10/22/2018 6:56:12 PM","9/11/2018 10:21:24 AM","9/11/2018 2:21:24 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.001.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-21587.G.001.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-21587.G.001",,,"SP18-21587.G.001.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.001.jpg",,"True",,".jpg","10/22/2018 2:56:12 PM","10/22/2018 6:56:12 PM","10/22/2018 2:56:12 PM","10/22/2018 6:56:12 PM","9/18/2018 9:25:40 AM","9/18/2018 1:25:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.002.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-21587.G.002.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-21587.G.002",,,"SP18-21587.G.002.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.002.jpg",,"True",,".jpg","10/22/2018 2:56:13 PM","10/22/2018 6:56:13 PM","10/22/2018 2:56:13 PM","10/22/2018 6:56:13 PM","9/18/2018 11:46:42 AM","9/18/2018 3:46:42 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.003.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-21587.G.003.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-21587.G.003",,,"SP18-21587.G.003.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.003.jpg",,"True",,".jpg","10/22/2018 2:56:13 PM","10/22/2018 6:56:13 PM","10/22/2018 2:56:13 PM","10/22/2018 6:56:13 PM","9/18/2018 10:28:36 AM","9/18/2018 2:28:36 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.004.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-21587.G.004.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-21587.G.004",,,"SP18-21587.G.004.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.004.jpg",,"True",,".jpg","10/22/2018 2:56:13 PM","10/22/2018 6:56:13 PM","10/22/2018 2:56:13 PM","10/22/2018 6:56:13 PM","9/18/2018 10:46:31 AM","9/18/2018 2:46:31 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.005.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-21587.G.005.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-21587.G.005",,,"SP18-21587.G.005.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.005.jpg",,"True",,".jpg","10/22/2018 2:56:14 PM","10/22/2018 6:56:14 PM","10/22/2018 2:56:14 PM","10/22/2018 6:56:14 PM","9/18/2018 11:37:21 AM","9/18/2018 3:37:21 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.006.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-21587.G.006.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-21587.G.006",,,"SP18-21587.G.006.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.006.jpg",,"True",,".jpg","10/22/2018 2:56:14 PM","10/22/2018 6:56:14 PM","10/22/2018 2:56:14 PM","10/22/2018 6:56:14 PM","9/18/2018 11:37:30 AM","9/18/2018 3:37:30 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.007.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-21587.G.007.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-21587.G.007",,,"SP18-21587.G.007.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-21587.G.007.jpg",,"True",,".jpg","10/22/2018 2:56:15 PM","10/22/2018 6:56:15 PM","10/22/2018 2:56:15 PM","10/22/2018 6:56:15 PM","9/18/2018 11:37:44 AM","9/18/2018 3:37:44 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-23501.A.001.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-23501.A.001.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-23501.A.001",,,"SP18-23501.A.001.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-23501.A.001.jpg",,"True",,".jpg","10/22/2018 2:56:15 PM","10/22/2018 6:56:15 PM","10/22/2018 2:56:15 PM","10/22/2018 6:56:15 PM","10/9/2018 1:15:27 PM","10/9/2018 5:15:27 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-23574.B.001.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-23574.B.001.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-23574.B.001",,,"SP18-23574.B.001.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-23574.B.001.jpg",,"True",,".jpg","10/22/2018 2:56:15 PM","10/22/2018 6:56:15 PM","10/22/2018 2:59:02 PM","10/22/2018 6:59:02 PM","10/22/2018 2:04:09 PM","10/22/2018 6:04:09 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-23574.B.002.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-23574.B.002.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-23574.B.002",,,"SP18-23574.B.002.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-23574.B.002.jpg",,"True",,".jpg","10/22/2018 2:56:16 PM","10/22/2018 6:56:16 PM","10/22/2018 2:59:11 PM","10/22/2018 6:59:11 PM","10/22/2018 2:04:09 PM","10/22/2018 6:04:09 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-23862.C.001.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-23862.C.001.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-23862.C.001",,,"SP18-23862.C.001.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-23862.C.001.jpg",,"True",,".jpg","10/22/2018 2:56:16 PM","10/22/2018 6:56:16 PM","10/22/2018 2:56:16 PM","10/22/2018 6:56:16 PM","10/15/2018 10:40:41 AM","10/15/2018 2:40:41 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-23862.C.002.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-23862.C.002.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-23862.C.002",,,"SP18-23862.C.002.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-23862.C.002.jpg",,"True",,".jpg","10/22/2018 2:56:17 PM","10/22/2018 6:56:17 PM","10/22/2018 2:56:17 PM","10/22/2018 6:56:17 PM","10/15/2018 10:41:28 AM","10/15/2018 2:41:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf\SP18-23862.C.003.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Carie-Trevor\2018 Magee conf","SP18-23862.C.003.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP18-23862.C.003",,,"SP18-23862.C.003.jpg","Y:\Carie-Trevor\2018 Magee conf\SP18-23862.C.003.jpg",,"True",,".jpg","10/22/2018 2:56:17 PM","10/22/2018 6:56:17 PM","10/22/2018 2:56:17 PM","10/22/2018 6:56:17 PM","10/15/2018 12:10:21 PM","10/15/2018 4:10:21 PM","Archive, NotContentIndexed"
