#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\### Personnel Laboratory Safety SOP.doc","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin","### Personnel Laboratory Safety SOP.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","### Personnel Laboratory Safety SOP",,,"### Personnel Laboratory Safety SOP.doc","Y:\cboykin\### Personnel Laboratory Safety SOP.doc",,"True",,".doc","4/4/2020 9:43:23 PM","4/5/2020 1:43:23 AM","4/4/2020 9:43:23 PM","4/5/2020 1:43:23 AM","4/4/2020 9:43:23 PM","4/5/2020 1:43:23 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\160 Safety in the Laboratory Revision COVID19.doc","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin","160 Safety in the Laboratory Revision COVID19.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","160 Safety in the Laboratory Revision COVID19",,,"160 Safety in the Laboratory Revision COVID19.doc","Y:\cboykin\160 Safety in the Laboratory Revision COVID19.doc",,"True",,".doc","4/4/2020 4:04:20 PM","4/4/2020 8:04:20 PM","4/4/2020 9:42:41 PM","4/5/2020 1:42:41 AM","4/4/2020 9:42:41 PM","4/5/2020 1:42:41 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\Abd pelvis 2018 student verison.docx","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin","Abd pelvis 2018 student verison.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Abd pelvis 2018 student verison",,,"Abd pelvis 2018 student verison.docx","Y:\cboykin\Abd pelvis 2018 student verison.docx",,"True",,".docx","3/21/2018 4:19:16 PM","3/21/2018 8:19:16 PM","3/28/2018 10:49:15 AM","3/28/2018 2:49:15 PM","3/28/2018 10:49:15 AM","3/28/2018 2:49:15 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\Abd pelvis exam 2018.docx","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin","Abd pelvis exam 2018.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Abd pelvis exam 2018",,,"Abd pelvis exam 2018.docx","Y:\cboykin\Abd pelvis exam 2018.docx",,"True",,".docx","3/21/2018 4:16:29 PM","3/21/2018 8:16:29 PM","3/28/2018 10:49:02 AM","3/28/2018 2:49:02 PM","3/28/2018 10:49:02 AM","3/28/2018 2:49:02 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\Gross Manual.docx","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin","Gross Manual.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Gross Manual",,,"Gross Manual.docx","Y:\cboykin\Gross Manual.docx",,"True",,".docx","2/21/2018 1:17:05 PM","2/21/2018 6:17:05 PM","3/26/2018 9:16:44 AM","3/26/2018 1:16:44 PM","3/26/2018 9:16:44 AM","3/26/2018 1:16:44 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\PA Applicants 2019.docx","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin","PA Applicants 2019.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","PA Applicants 2019",,,"PA Applicants 2019.docx","Y:\cboykin\PA Applicants 2019.docx",,"True",,".docx","2/7/2018 2:00:30 PM","2/7/2018 7:00:30 PM","5/7/2018 1:08:16 PM","5/7/2018 5:08:16 PM","5/7/2018 1:08:16 PM","5/7/2018 5:08:16 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\PA Applicants 2020.docx","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin","PA Applicants 2020.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","PA Applicants 2020",,,"PA Applicants 2020.docx","Y:\cboykin\PA Applicants 2020.docx",,"True",,".docx","1/30/2019 11:28:50 AM","1/30/2019 4:28:50 PM","6/21/2019 5:10:41 PM","6/21/2019 9:10:41 PM","6/21/2019 5:10:41 PM","6/21/2019 9:10:41 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Contacts","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","Contacts","Y","Microsoft.PowerShell.Core\FileSystem","True","d-r---","Contacts",,,"Contacts","Y:\cboykin\backup 2-28-2019\Contacts","backup 2-28-2019","True","Y:\","","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","ReadOnly, Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","Desktop","Y","Microsoft.PowerShell.Core\FileSystem","True","d-r---","Desktop",,,"Desktop","Y:\cboykin\backup 2-28-2019\Desktop","backup 2-28-2019","True","Y:\","","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","2/28/2019 10:44:47 AM","2/28/2019 3:44:47 PM","2/28/2019 10:44:47 AM","2/28/2019 3:44:47 PM","ReadOnly, Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Documents","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","Documents","Y","Microsoft.PowerShell.Core\FileSystem","True","d-r---","Documents",,,"Documents","Y:\cboykin\backup 2-28-2019\Documents","backup 2-28-2019","True","Y:\","","2/28/2019 10:44:50 AM","2/28/2019 3:44:50 PM","2/28/2019 10:44:54 AM","2/28/2019 3:44:54 PM","2/28/2019 10:44:54 AM","2/28/2019 3:44:54 PM","ReadOnly, Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Favorites","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","Favorites","Y","Microsoft.PowerShell.Core\FileSystem","True","d-r---","Favorites",,,"Favorites","Y:\cboykin\backup 2-28-2019\Favorites","backup 2-28-2019","True","Y:\","","2/28/2019 10:44:48 AM","2/28/2019 3:44:48 PM","2/28/2019 10:44:50 AM","2/28/2019 3:44:50 PM","2/28/2019 10:44:50 AM","2/28/2019 3:44:50 PM","ReadOnly, Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Pictures","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","Pictures","Y","Microsoft.PowerShell.Core\FileSystem","True","d-r---","Pictures",,,"Pictures","Y:\cboykin\backup 2-28-2019\Pictures","backup 2-28-2019","True","Y:\","","2/28/2019 10:44:54 AM","2/28/2019 3:44:54 PM","2/28/2019 10:44:54 AM","2/28/2019 3:44:54 PM","2/28/2019 10:44:54 AM","2/28/2019 3:44:54 PM","ReadOnly, Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Resident Evaluation","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","Resident Evaluation","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Resident Evaluation",,,"Resident Evaluation","Y:\cboykin\backup 2-28-2019\Resident Evaluation","backup 2-28-2019","True","Y:\","","2/28/2019 10:44:58 AM","2/28/2019 3:44:58 PM","2/28/2019 10:44:58 AM","2/28/2019 3:44:58 PM","2/28/2019 10:44:58 AM","2/28/2019 3:44:58 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\ApprovalLetter.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","ApprovalLetter.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","ApprovalLetter",,,"ApprovalLetter.pdf","Y:\cboykin\backup 2-28-2019\ApprovalLetter.pdf",,"True",,".pdf","2/28/2019 10:44:58 AM","2/28/2019 3:44:58 PM","2/28/2019 10:44:58 AM","2/28/2019 3:44:58 PM","10/27/2014 3:04:01 PM","10/27/2014 7:04:01 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\CAPChecklists.zip","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","CAPChecklists.zip","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","CAPChecklists",,,"CAPChecklists.zip","Y:\cboykin\backup 2-28-2019\CAPChecklists.zip",,"True",,".zip","2/28/2019 10:44:58 AM","2/28/2019 3:44:58 PM","2/28/2019 10:44:58 AM","2/28/2019 3:44:58 PM","9/25/2012 10:37:44 AM","9/25/2012 2:37:44 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Carie and Don Wedding Planning Services.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","Carie and Don Wedding Planning Services.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Carie and Don Wedding Planning Services",,,"Carie and Don Wedding Planning Services.pdf","Y:\cboykin\backup 2-28-2019\Carie and Don Wedding Planning Services.pdf",,"True",,".pdf","2/28/2019 10:44:59 AM","2/28/2019 3:44:59 PM","2/28/2019 10:44:59 AM","2/28/2019 3:44:59 PM","5/6/2014 11:16:39 AM","5/6/2014 3:16:39 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Copy of Travel_Settlement_Effective July_20_2011.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","Copy of Travel_Settlement_Effective July_20_2011.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Copy of Travel_Settlement_Effective July_20_2011",,,"Copy of Travel_Settlement_Effective July_20_2011.xlsx","Y:\cboykin\backup 2-28-2019\Copy of Travel_Settlement_Effective July_20_2011.xlsx",,"True",,".xlsx","2/28/2019 10:45:00 AM","2/28/2019 3:45:00 PM","2/28/2019 10:45:00 AM","2/28/2019 3:45:00 PM","4/19/2012 3:53:00 PM","4/19/2012 7:53:00 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\FA-5 Chart 2014 Coffindaffer.doc","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","FA-5 Chart 2014 Coffindaffer.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","FA-5 Chart 2014 Coffindaffer",,,"FA-5 Chart 2014 Coffindaffer.doc","Y:\cboykin\backup 2-28-2019\FA-5 Chart 2014 Coffindaffer.doc",,"True",,".doc","2/28/2019 10:45:00 AM","2/28/2019 3:45:00 PM","2/28/2019 10:45:00 AM","2/28/2019 3:45:00 PM","10/29/2014 9:15:52 AM","10/29/2014 1:15:52 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\hp_M1530_MFP_full_Solution_usb_n_w.exe","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","hp_M1530_MFP_full_Solution_usb_n_w.exe","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","hp_M1530_MFP_full_Solution_usb_n_w",,,"hp_M1530_MFP_full_Solution_usb_n_w.exe","Y:\cboykin\backup 2-28-2019\hp_M1530_MFP_full_Solution_usb_n_w.exe",,"True",,".exe","2/28/2019 10:50:05 AM","2/28/2019 3:50:05 PM","2/28/2019 10:50:05 AM","2/28/2019 3:50:05 PM","5/8/2014 9:02:05 AM","5/8/2014 1:02:05 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Letter Michelle.doc","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","Letter Michelle.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Letter Michelle",,,"Letter Michelle.doc","Y:\cboykin\backup 2-28-2019\Letter Michelle.doc",,"True",,".doc","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","5/1/2014 4:45:17 PM","5/1/2014 8:45:17 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Letter of Support.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","Letter of Support.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Letter of Support",,,"Letter of Support.pdf","Y:\cboykin\backup 2-28-2019\Letter of Support.pdf",,"True",,".pdf","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","10/30/2014 8:52:41 AM","10/30/2014 12:52:41 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\OTHER LEAVE REQUEST FORM.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019","OTHER LEAVE REQUEST FORM.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","OTHER LEAVE REQUEST FORM",,,"OTHER LEAVE REQUEST FORM.pdf","Y:\cboykin\backup 2-28-2019\OTHER LEAVE REQUEST FORM.pdf",,"True",,".pdf","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","1/10/2011 9:46:09 AM","1/10/2011 2:46:09 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Contacts\Carie Coffindaffer (1).contact","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Contacts","Carie Coffindaffer (1).contact","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Carie Coffindaffer (1)",,,"Carie Coffindaffer (1).contact","Y:\cboykin\backup 2-28-2019\Contacts\Carie Coffindaffer (1).contact",,"True",,".contact","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","2/28/2013 9:19:15 AM","2/28/2013 2:19:15 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Contacts\Carie Coffindaffer.contact","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Contacts","Carie Coffindaffer.contact","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Carie Coffindaffer",,,"Carie Coffindaffer.contact","Y:\cboykin\backup 2-28-2019\Contacts\Carie Coffindaffer.contact",,"True",,".contact","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","2/23/2010 11:06:40 AM","2/23/2010 4:06:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Contacts\Coffindaffer, Carie.contact","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Contacts","Coffindaffer, Carie.contact","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Coffindaffer, Carie",,,"Coffindaffer, Carie.contact","Y:\cboykin\backup 2-28-2019\Contacts\Coffindaffer, Carie.contact",,"True",,".contact","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","2/28/2019 10:37:42 AM","2/28/2019 3:37:42 PM","5/8/2014 8:46:46 AM","5/8/2014 12:46:46 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop\Breast HW","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop","Breast HW","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Breast HW",,,"Breast HW","Y:\cboykin\backup 2-28-2019\Desktop\Breast HW","Desktop","True","Y:\","","2/28/2019 10:37:46 AM","2/28/2019 3:37:46 PM","2/28/2019 10:37:47 AM","2/28/2019 3:37:47 PM","2/28/2019 10:37:47 AM","2/28/2019 3:37:47 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop\Cheryl","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop","Cheryl","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Cheryl",,,"Cheryl","Y:\cboykin\backup 2-28-2019\Desktop\Cheryl","Desktop","True","Y:\","","2/28/2019 10:37:47 AM","2/28/2019 3:37:47 PM","2/28/2019 10:37:47 AM","2/28/2019 3:37:47 PM","2/28/2019 10:37:47 AM","2/28/2019 3:37:47 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop\Family Photos","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop","Family Photos","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Family Photos",,,"Family Photos","Y:\cboykin\backup 2-28-2019\Desktop\Family Photos","Desktop","True","Y:\","","2/28/2019 10:37:47 AM","2/28/2019 3:37:47 PM","2/28/2019 10:39:56 AM","2/28/2019 3:39:56 PM","2/28/2019 10:39:56 AM","2/28/2019 3:39:56 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop\Front Office","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop","Front Office","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Front Office",,,"Front Office","Y:\cboykin\backup 2-28-2019\Desktop\Front Office","Desktop","True","Y:\","","2/28/2019 10:40:04 AM","2/28/2019 3:40:04 PM","2/28/2019 10:40:06 AM","2/28/2019 3:40:06 PM","2/28/2019 10:40:06 AM","2/28/2019 3:40:06 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop\Gross Manual","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop","Gross Manual","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Gross Manual",,,"Gross Manual","Y:\cboykin\backup 2-28-2019\Desktop\Gross Manual","Desktop","True","Y:\","","2/28/2019 10:40:06 AM","2/28/2019 3:40:06 PM","2/28/2019 10:40:13 AM","2/28/2019 3:40:13 PM","2/28/2019 10:40:13 AM","2/28/2019 3:40:13 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop\Gross Room","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop","Gross Room","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Gross Room",,,"Gross Room","Y:\cboykin\backup 2-28-2019\Desktop\Gross Room","Desktop","True","Y:\","","2/28/2019 10:40:13 AM","2/28/2019 3:40:13 PM","2/28/2019 10:40:16 AM","2/28/2019 3:40:16 PM","2/28/2019 10:40:16 AM","2/28/2019 3:40:16 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop\Gross Room Studies","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop","Gross Room Studies","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Gross Room Studies",,,"Gross Room Studies","Y:\cboykin\backup 2-28-2019\Desktop\Gross Room Studies","Desktop","True","Y:\","","2/28/2019 10:40:16 AM","2/28/2019 3:40:16 PM","2/28/2019 10:40:18 AM","2/28/2019 3:40:18 PM","2/28/2019 10:40:18 AM","2/28/2019 3:40:18 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop\Me","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop","Me","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Me",,,"Me","Y:\cboykin\backup 2-28-2019\Desktop\Me","Desktop","True","Y:\","","2/28/2019 10:40:18 AM","2/28/2019 3:40:18 PM","2/28/2019 10:40:22 AM","2/28/2019 3:40:22 PM","2/28/2019 10:40:22 AM","2/28/2019 3:40:22 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop\Misc","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop","Misc","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Misc",,,"Misc","Y:\cboykin\backup 2-28-2019\Desktop\Misc","Desktop","True","Y:\","","2/28/2019 10:40:22 AM","2/28/2019 3:40:22 PM","2/28/2019 10:40:43 AM","2/28/2019 3:40:43 PM","2/28/2019 10:40:43 AM","2/28/2019 3:40:43 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop\MLB","Microsoft.PowerShell.Core\FileSystem::Y:\cboykin\backup 2-28-2019\Desktop","MLB","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","MLB",,,"MLB","Y:\cboykin\backup 2-28-2019\Desktop\MLB","Desktop","True","Y:\","","2/28/2019 10:40:44 AM","2/28/2019 3:40:44 PM","2/28/2019 10:40:46 AM","2/28/2019 3:40:46 PM","2/28/2019 10:40:46 AM","2/28/2019 3:40:46 PM","Directory, NotContentIndexed"
