#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Desktop\Microsoft Outlook 2010.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Desktop","Microsoft Outlook 2010.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Microsoft Outlook 2010",,,"Microsoft Outlook 2010.lnk","Y:\aakinyem\backup 12-22-2017\Desktop\Microsoft Outlook 2010.lnk",,"True",,".lnk","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","5/20/2014 9:39:19 AM","5/20/2014 1:39:19 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Desktop\Microsoft PowerPoint 2010.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Desktop","Microsoft PowerPoint 2010.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Microsoft PowerPoint 2010",,,"Microsoft PowerPoint 2010.lnk","Y:\aakinyem\backup 12-22-2017\Desktop\Microsoft PowerPoint 2010.lnk",,"True",,".lnk","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","5/20/2014 9:39:27 AM","5/20/2014 1:39:27 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Desktop\Microsoft Word 2010.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Desktop","Microsoft Word 2010.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Microsoft Word 2010",,,"Microsoft Word 2010.lnk","Y:\aakinyem\backup 12-22-2017\Desktop\Microsoft Word 2010.lnk",,"True",,".lnk","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","5/20/2014 9:39:22 AM","5/20/2014 1:39:22 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Desktop\New Citrix-Merlin.url","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Desktop","New Citrix-Merlin.url","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","New Citrix-Merlin",,,"New Citrix-Merlin.url","Y:\aakinyem\backup 12-22-2017\Desktop\New Citrix-Merlin.url",,"True",,".url","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","9/6/2012 10:53:06 AM","9/6/2012 2:53:06 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Desktop\Pathology personal statement.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Desktop","Pathology personal statement.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Pathology personal statement",,,"Pathology personal statement.docx","Y:\aakinyem\backup 12-22-2017\Desktop\Pathology personal statement.docx",,"True",,".docx","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","9/21/2017 1:13:27 PM","9/21/2017 5:13:27 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\A19-69 Microscopics.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","A19-69 Microscopics.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","A19-69 Microscopics",,,"A19-69 Microscopics.docx","Y:\aakinyem\backup 12-22-2017\Documents\A19-69 Microscopics.docx",,"True",,".docx","5/27/2020 9:03:08 AM","5/27/2020 1:03:08 PM","5/27/2020 9:03:08 AM","5/27/2020 1:03:08 PM","11/11/2019 10:45:45 AM","11/11/2019 3:45:45 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\Checklist breast and lung case.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","Checklist breast and lung case.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Checklist breast and lung case",,,"Checklist breast and lung case.docx","Y:\aakinyem\backup 12-22-2017\Documents\Checklist breast and lung case.docx",,"True",,".docx","7/13/2020 5:10:10 PM","7/13/2020 9:10:10 PM","7/13/2020 5:10:10 PM","7/13/2020 9:10:10 PM","4/20/2020 10:21:34 AM","4/20/2020 2:21:34 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\Clinical Summary HGR19-302.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","Clinical Summary HGR19-302.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Clinical Summary HGR19-302",,,"Clinical Summary HGR19-302.docx","Y:\aakinyem\backup 12-22-2017\Documents\Clinical Summary HGR19-302.docx",,"True",,".docx","5/27/2020 9:03:18 AM","5/27/2020 1:03:18 PM","5/27/2020 9:03:18 AM","5/27/2020 1:03:18 PM","10/2/2019 10:56:12 AM","10/2/2019 2:56:12 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\Fentanyl reporting flowchart ppt.pptx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","Fentanyl reporting flowchart ppt.pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Fentanyl reporting flowchart ppt",,,"Fentanyl reporting flowchart ppt.pptx","Y:\aakinyem\backup 12-22-2017\Documents\Fentanyl reporting flowchart ppt.pptx",,"True",,".pptx","5/27/2020 9:05:00 AM","5/27/2020 1:05:00 PM","5/27/2020 9:05:00 AM","5/27/2020 1:05:00 PM","4/28/2020 10:05:37 AM","4/28/2020 2:05:37 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\Fig-1 Fentanyl Notification Flow Chart.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","Fig-1 Fentanyl Notification Flow Chart.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Fig-1 Fentanyl Notification Flow Chart",,,"Fig-1 Fentanyl Notification Flow Chart.docx","Y:\aakinyem\backup 12-22-2017\Documents\Fig-1 Fentanyl Notification Flow Chart.docx",,"True",,".docx","5/27/2020 9:04:24 AM","5/27/2020 1:04:24 PM","5/27/2020 9:04:24 AM","5/27/2020 1:04:24 PM","4/28/2020 10:02:56 AM","4/28/2020 2:02:56 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\flu documentation.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","flu documentation.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","flu documentation",,,"flu documentation.pdf","Y:\aakinyem\backup 12-22-2017\Documents\flu documentation.pdf",,"True",,".pdf","5/27/2020 9:03:53 AM","5/27/2020 1:03:53 PM","5/27/2020 9:03:53 AM","5/27/2020 1:03:53 PM","2/11/2020 3:22:43 PM","2/11/2020 8:22:43 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\Gross description A20-12 new edit 4-10-2020.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","Gross description A20-12 new edit 4-10-2020.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Gross description A20-12 new edit 4-10-2020",,,"Gross description A20-12 new edit 4-10-2020.docx","Y:\aakinyem\backup 12-22-2017\Documents\Gross description A20-12 new edit 4-10-2020.docx",,"True",,".docx","5/27/2020 9:03:43 AM","5/27/2020 1:03:43 PM","5/27/2020 9:03:43 AM","5/27/2020 1:03:43 PM","4/10/2020 9:15:36 AM","4/10/2020 1:15:36 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\Gross Description A20-12.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","Gross Description A20-12.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Gross Description A20-12",,,"Gross Description A20-12.docx","Y:\aakinyem\backup 12-22-2017\Documents\Gross Description A20-12.docx",,"True",,".docx","5/27/2020 9:03:57 AM","5/27/2020 1:03:57 PM","5/27/2020 9:03:57 AM","5/27/2020 1:03:57 PM","1/30/2020 11:13:18 AM","1/30/2020 4:13:18 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\HGR 049.pptx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","HGR 049.pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","HGR 049",,,"HGR 049.pptx","Y:\aakinyem\backup 12-22-2017\Documents\HGR 049.pptx",,"True",,".pptx","5/27/2020 9:03:02 AM","5/27/2020 1:03:02 PM","5/27/2020 9:03:02 AM","5/27/2020 1:03:02 PM","6/17/2019 12:39:31 PM","6/17/2019 4:39:31 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\HGR 264.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","HGR 264.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","HGR 264",,,"HGR 264.docx","Y:\aakinyem\backup 12-22-2017\Documents\HGR 264.docx",,"True",,".docx","5/27/2020 9:03:13 AM","5/27/2020 1:03:13 PM","5/27/2020 9:03:13 AM","5/27/2020 1:03:13 PM","6/17/2019 11:46:58 AM","6/17/2019 3:46:58 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\hgr267 micro.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","hgr267 micro.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","hgr267 micro",,,"hgr267 micro.docx","Y:\aakinyem\backup 12-22-2017\Documents\hgr267 micro.docx",,"True",,".docx","5/27/2020 9:04:04 AM","5/27/2020 1:04:04 PM","5/27/2020 9:04:04 AM","5/27/2020 1:04:04 PM","6/28/2019 5:03:14 PM","6/28/2019 9:03:14 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\Melanoma.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","Melanoma.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Melanoma",,,"Melanoma.docx","Y:\aakinyem\backup 12-22-2017\Documents\Melanoma.docx",,"True",,".docx","5/27/2020 9:03:39 AM","5/27/2020 1:03:39 PM","5/27/2020 9:03:39 AM","5/27/2020 1:03:39 PM","4/10/2020 12:57:32 PM","4/10/2020 4:57:32 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\p120-IHC Bulletin.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","p120-IHC Bulletin.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","p120-IHC Bulletin",,,"p120-IHC Bulletin.docx","Y:\aakinyem\backup 12-22-2017\Documents\p120-IHC Bulletin.docx",,"True",,".docx","5/27/2020 9:04:48 AM","5/27/2020 1:04:48 PM","5/27/2020 9:04:48 AM","5/27/2020 1:04:48 PM","4/29/2020 2:35:41 PM","4/29/2020 6:35:41 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\PAD A19-69.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","PAD A19-69.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","PAD A19-69",,,"PAD A19-69.docx","Y:\aakinyem\backup 12-22-2017\Documents\PAD A19-69.docx",,"True",,".docx","5/27/2020 9:02:41 AM","5/27/2020 1:02:41 PM","5/27/2020 9:02:41 AM","5/27/2020 1:02:41 PM","10/16/2019 8:39:27 AM","10/16/2019 12:39:27 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\PAD A20-4_.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","PAD A20-4_.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","PAD A20-4_",,,"PAD A20-4_.docx","Y:\aakinyem\backup 12-22-2017\Documents\PAD A20-4_.docx",,"True",,".docx","5/27/2020 9:04:01 AM","5/27/2020 1:04:01 PM","5/27/2020 9:04:01 AM","5/27/2020 1:04:01 PM","1/8/2020 9:38:40 AM","1/8/2020 2:38:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\PAD HGR 269 c.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","PAD HGR 269 c.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","PAD HGR 269 c",,,"PAD HGR 269 c.docx","Y:\aakinyem\backup 12-22-2017\Documents\PAD HGR 269 c.docx",,"True",,".docx","5/27/2020 9:02:50 AM","5/27/2020 1:02:50 PM","5/27/2020 9:02:50 AM","5/27/2020 1:02:50 PM","6/21/2019 11:59:10 AM","6/21/2019 3:59:10 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\Plasma cell neoplasm.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","Plasma cell neoplasm.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Plasma cell neoplasm",,,"Plasma cell neoplasm.docx","Y:\aakinyem\backup 12-22-2017\Documents\Plasma cell neoplasm.docx",,"True",,".docx","5/27/2020 9:04:32 AM","5/27/2020 1:04:32 PM","5/27/2020 9:04:32 AM","5/27/2020 1:04:32 PM","4/29/2020 3:40:10 PM","4/29/2020 7:40:10 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\SP19-18452 LCIS cropped.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","SP19-18452 LCIS cropped.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP19-18452 LCIS cropped",,,"SP19-18452 LCIS cropped.jpg","Y:\aakinyem\backup 12-22-2017\Documents\SP19-18452 LCIS cropped.jpg",,"True",,".jpg","5/27/2020 9:04:40 AM","5/27/2020 1:04:40 PM","5/27/2020 9:04:40 AM","5/27/2020 1:04:40 PM","4/29/2020 2:33:06 PM","4/29/2020 6:33:06 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\SP19-24216 Ductal carcinoma membranous staining cropped.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","SP19-24216 Ductal carcinoma membranous staining cropped.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP19-24216 Ductal carcinoma membranous staining cropped",,,"SP19-24216 Ductal carcinoma membranous staining cropped.jpg","Y:\aakinyem\backup 12-22-2017\Documents\SP19-24216 Ductal carcinoma membranous staining cropped.jpg",,"True",,".jpg","5/27/2020 9:04:15 AM","5/27/2020 1:04:15 PM","5/27/2020 9:04:15 AM","5/27/2020 1:04:15 PM","4/29/2020 2:10:12 PM","4/29/2020 6:10:12 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\SP19-3492 LOBULAR CARCINOMA lymph node cropped.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","SP19-3492 LOBULAR CARCINOMA lymph node cropped.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP19-3492 LOBULAR CARCINOMA lymph node cropped",,,"SP19-3492 LOBULAR CARCINOMA lymph node cropped.jpg","Y:\aakinyem\backup 12-22-2017\Documents\SP19-3492 LOBULAR CARCINOMA lymph node cropped.jpg",,"True",,".jpg","5/27/2020 9:04:36 AM","5/27/2020 1:04:36 PM","5/27/2020 9:04:36 AM","5/27/2020 1:04:36 PM","4/29/2020 2:34:37 PM","4/29/2020 6:34:37 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\SP19-3492 LOBULAR CARCINOMA lymph node.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","SP19-3492 LOBULAR CARCINOMA lymph node.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP19-3492 LOBULAR CARCINOMA lymph node",,,"SP19-3492 LOBULAR CARCINOMA lymph node.jpg","Y:\aakinyem\backup 12-22-2017\Documents\SP19-3492 LOBULAR CARCINOMA lymph node.jpg",,"True",,".jpg","5/27/2020 9:04:11 AM","5/27/2020 1:04:11 PM","5/27/2020 9:04:11 AM","5/27/2020 1:04:11 PM","4/29/2020 10:58:38 AM","4/29/2020 2:58:38 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\SP19-3492 Lobular carcinoma.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","SP19-3492 Lobular carcinoma.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP19-3492 Lobular carcinoma",,,"SP19-3492 Lobular carcinoma.jpg","Y:\aakinyem\backup 12-22-2017\Documents\SP19-3492 Lobular carcinoma.jpg",,"True",,".jpg","5/27/2020 9:04:28 AM","5/27/2020 1:04:28 PM","5/27/2020 9:04:28 AM","5/27/2020 1:04:28 PM","4/29/2020 10:58:40 AM","4/29/2020 2:58:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\SP19-836 Lobular carcinoma cropped.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","SP19-836 Lobular carcinoma cropped.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP19-836 Lobular carcinoma cropped",,,"SP19-836 Lobular carcinoma cropped.jpg","Y:\aakinyem\backup 12-22-2017\Documents\SP19-836 Lobular carcinoma cropped.jpg",,"True",,".jpg","5/27/2020 9:04:52 AM","5/27/2020 1:04:52 PM","5/27/2020 9:04:52 AM","5/27/2020 1:04:52 PM","4/29/2020 2:11:53 PM","4/29/2020 6:11:53 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\SP19-836 Lobular carcinoma.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","SP19-836 Lobular carcinoma.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP19-836 Lobular carcinoma",,,"SP19-836 Lobular carcinoma.jpg","Y:\aakinyem\backup 12-22-2017\Documents\SP19-836 Lobular carcinoma.jpg",,"True",,".jpg","5/27/2020 9:04:56 AM","5/27/2020 1:04:56 PM","5/27/2020 9:04:56 AM","5/27/2020 1:04:56 PM","4/29/2020 10:58:37 AM","4/29/2020 2:58:37 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\SP20-8359 Partial glossectomy.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","SP20-8359 Partial glossectomy.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","SP20-8359 Partial glossectomy",,,"SP20-8359 Partial glossectomy.docx","Y:\aakinyem\backup 12-22-2017\Documents\SP20-8359 Partial glossectomy.docx",,"True",,".docx","7/13/2020 5:10:17 PM","7/13/2020 9:10:17 PM","7/13/2020 5:10:17 PM","7/13/2020 9:10:17 PM","4/24/2020 11:15:39 AM","4/24/2020 3:15:39 PM","Archive, NotContentIndexed"
