#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop\ASCP Online Browser.exe","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop","ASCP Online Browser.exe","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","ASCP Online Browser",,,"ASCP Online Browser.exe","Y:\aha0012\backup 12-22-2017\Desktop\ASCP Online Browser.exe",,"True",,".exe","12/22/2017 11:32:22 AM","12/22/2017 4:32:22 PM","12/22/2017 11:32:22 AM","12/22/2017 4:32:22 PM","7/3/2017 8:13:54 AM","7/3/2017 12:13:54 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop\Google Chrome.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop","Google Chrome.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Google Chrome",,,"Google Chrome.lnk","Y:\aha0012\backup 12-22-2017\Desktop\Google Chrome.lnk",,"True",,".lnk","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/15/2017 3:42:28 PM","12/15/2017 8:42:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop\Microsoft Excel 2010.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop","Microsoft Excel 2010.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Microsoft Excel 2010",,,"Microsoft Excel 2010.lnk","Y:\aha0012\backup 12-22-2017\Desktop\Microsoft Excel 2010.lnk",,"True",,".lnk","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","5/20/2014 9:39:25 AM","5/20/2014 1:39:25 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop\Microsoft Outlook 2010.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop","Microsoft Outlook 2010.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Microsoft Outlook 2010",,,"Microsoft Outlook 2010.lnk","Y:\aha0012\backup 12-22-2017\Desktop\Microsoft Outlook 2010.lnk",,"True",,".lnk","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","5/20/2014 9:39:19 AM","5/20/2014 1:39:19 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop\Microsoft PowerPoint 2010.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop","Microsoft PowerPoint 2010.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Microsoft PowerPoint 2010",,,"Microsoft PowerPoint 2010.lnk","Y:\aha0012\backup 12-22-2017\Desktop\Microsoft PowerPoint 2010.lnk",,"True",,".lnk","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","5/20/2014 9:39:27 AM","5/20/2014 1:39:27 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop\Microsoft Word 2010.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop","Microsoft Word 2010.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Microsoft Word 2010",,,"Microsoft Word 2010.lnk","Y:\aha0012\backup 12-22-2017\Desktop\Microsoft Word 2010.lnk",,"True",,".lnk","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","5/20/2014 9:39:22 AM","5/20/2014 1:39:22 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop\New Citrix-Merlin.url","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Desktop","New Citrix-Merlin.url","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","New Citrix-Merlin",,,"New Citrix-Merlin.url","Y:\aha0012\backup 12-22-2017\Desktop\New Citrix-Merlin.url",,"True",,".url","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","9/6/2012 10:53:06 AM","9/6/2012 2:53:06 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites\Links","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites","Links","Y","Microsoft.PowerShell.Core\FileSystem","True","d-r---","Links",,,"Links","Y:\aha0012\backup 12-22-2017\Favorites\Links","Favorites","True","Y:\","","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","ReadOnly, Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites\Links for United States","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites","Links for United States","Y","Microsoft.PowerShell.Core\FileSystem","True","d-r---","Links for United States",,,"Links for United States","Y:\aha0012\backup 12-22-2017\Favorites\Links for United States","Favorites","True","Y:\","","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","ReadOnly, Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites\MyID.url","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites","MyID.url","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","MyID",,,"MyID.url","Y:\aha0012\backup 12-22-2017\Favorites\MyID.url",,"True",,".url","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/15/2017 3:31:49 PM","12/15/2017 8:31:49 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites\Links\Suggested Sites.url","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites\Links","Suggested Sites.url","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Suggested Sites",,,"Suggested Sites.url","Y:\aha0012\backup 12-22-2017\Favorites\Links\Suggested Sites.url",,"True",,".url","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","7/10/2017 4:17:31 PM","7/10/2017 8:17:31 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites\Links\Web Slice Gallery.url","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites\Links","Web Slice Gallery.url","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Web Slice Gallery",,,"Web Slice Gallery.url","Y:\aha0012\backup 12-22-2017\Favorites\Links\Web Slice Gallery.url",,"True",,".url","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","7/10/2017 4:17:28 PM","7/10/2017 8:17:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites\Links for United States\GobiernoUSA.gov.url","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites\Links for United States","GobiernoUSA.gov.url","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GobiernoUSA.gov",,,"GobiernoUSA.gov.url","Y:\aha0012\backup 12-22-2017\Favorites\Links for United States\GobiernoUSA.gov.url",,"True",,".url","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","7/10/2017 4:17:28 PM","7/10/2017 8:17:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites\Links for United States\USA.gov.url","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\backup 12-22-2017\Favorites\Links for United States","USA.gov.url","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","USA.gov",,,"USA.gov.url","Y:\aha0012\backup 12-22-2017\Favorites\Links for United States\USA.gov.url",,"True",,".url","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","12/22/2017 11:32:23 AM","12/22/2017 4:32:23 PM","7/10/2017 4:17:28 PM","7/10/2017 8:17:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\CALL\-After hours contact list.xls","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\CALL","-After hours contact list.xls","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","-After hours contact list",,,"-After hours contact list.xls","Y:\aha0012\CALL\-After hours contact list.xls",,"True",,".xls","9/15/2017 1:24:39 PM","9/15/2017 5:24:39 PM","9/15/2017 1:25:06 PM","9/15/2017 5:25:06 PM","9/15/2017 1:24:39 PM","9/15/2017 5:24:39 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\CALL\UML Client List.xls","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\CALL","UML Client List.xls","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","UML Client List",,,"UML Client List.xls","Y:\aha0012\CALL\UML Client List.xls",,"True",,".xls","9/15/2017 1:24:30 PM","9/15/2017 5:24:30 PM","9/15/2017 1:25:06 PM","9/15/2017 5:25:06 PM","9/15/2017 1:24:30 PM","9/15/2017 5:24:30 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\Cases files\Castel man disease","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\Cases files","Castel man disease","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Castel man disease",,,"Castel man disease","Y:\aha0012\Cases files\Castel man disease","Cases files","True","Y:\","","8/27/2017 4:50:56 PM","8/27/2017 8:50:56 PM","8/28/2017 7:53:23 AM","8/28/2017 11:53:23 AM","8/28/2017 7:53:23 AM","8/28/2017 11:53:23 AM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\Cases files\GIST","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\Cases files","GIST","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","GIST",,,"GIST","Y:\aha0012\Cases files\GIST","Cases files","True","Y:\","","8/27/2017 7:15:04 PM","8/27/2017 11:15:04 PM","12/15/2017 9:00:44 AM","12/15/2017 2:00:44 PM","12/15/2017 9:00:44 AM","12/15/2017 2:00:44 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\Cases files\Castel man disease\(lollipop) hyalinized  ( open arrow) exiting radially from an involuted follicle is surrounded by an expanded mantle zone. increased bv (solid arrow) in the interfollicular area..jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\Cases files\Castel man disease","(lollipop) hyalinized  ( open arrow) exiting radially from an involuted follicle is surrounded by an expanded mantle zone. increased bv (solid arrow) in the interfollicular area..jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","(lollipop) hyalinized  ( open arrow) exiting radially from an involuted follicle is surrounded by an expanded mantle zone. increased bv (solid arrow) in the interfollicular area.",,,"(lollipop) hyalinized  ( open arrow) exiting radially from an involuted follicle is surrounded by an expanded mantle zone. increased bv (solid arrow) in the interfollicular area..jpg","Y:\aha0012\Cases files\Castel man disease\(lollipop) hyalinized  ( open arrow) exiting radially from an involuted follicle is surrounded by an expanded mantle zone. increased bv (solid arrow) in the interfollicular area..jpg",,"True",,".jpg","8/27/2017 5:33:25 PM","8/27/2017 9:33:25 PM","8/28/2017 7:53:23 AM","8/28/2017 11:53:23 AM","8/27/2017 5:33:25 PM","8/27/2017 9:33:25 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\Cases files\Castel man disease\2 germinal centers within the same follicle (cyan solid arrow). Follicles showing multiple germinal centers within a single enlarged follicle are characteristic for Castleman disease..jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\Cases files\Castel man disease","2 germinal centers within the same follicle (cyan solid arrow). Follicles showing multiple germinal centers within a single enlarged follicle are characteristic for Castleman disease..jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","2 germinal centers within the same follicle (cyan solid arrow). Follicles showing multiple germinal centers within a single enlarged follicle are characteristic for Castleman disease.",,,"2 germinal centers within the same follicle (cyan solid arrow). Follicles showing multiple germinal centers within a single enlarged follicle are characteristic for Castleman disease..jpg","Y:\aha0012\Cases files\Castel man disease\2 germinal centers within the same follicle (cyan solid arrow). Follicles showing multiple germinal centers within a single enlarged follicle are characteristic for Castleman disease..jpg",,"True",,".jpg","8/27/2017 4:54:21 PM","8/27/2017 8:54:21 PM","8/28/2017 7:51:48 AM","8/28/2017 11:51:48 AM","8/27/2017 4:54:21 PM","8/27/2017 8:54:21 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\Cases files\Castel man disease\High magnification of interfollicular areas in Castleman disease of the mediastinum, hyaline-vascular type, shows stromal sclerosis and hyalinization surrounded by small lymphocytes and occasional immunoblasts..jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\Cases files\Castel man disease","High magnification of interfollicular areas in Castleman disease of the mediastinum, hyaline-vascular type, shows stromal sclerosis and hyalinization surrounded by small lymphocytes and occasional immunoblasts..jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","High magnification of interfollicular areas in Castleman disease of the mediastinum, hyaline-vascular type, shows stromal sclerosis and hyalinization surrounded by small lymphocytes and occasional immunoblasts.",,,"High magnification of interfollicular areas in Castleman disease of the mediastinum, hyaline-vascular type, shows stromal sclerosis and hyalinization surrounded by small lymphocytes and occasional immunoblasts..jpg","Y:\aha0012\Cases files\Castel man disease\High magnification of interfollicular areas in Castleman disease of the mediastinum, hyaline-vascular type, shows stromal sclerosis and hyalinization surrounded by small lymphocytes and occasional immunoblasts..jpg",,"True",,".jpg","8/27/2017 4:51:11 PM","8/27/2017 8:51:11 PM","8/28/2017 7:51:48 AM","8/28/2017 11:51:48 AM","8/27/2017 4:51:11 PM","8/27/2017 8:51:11 PM","Archive, NotContentIndexed"
