#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\Personal","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle","Personal","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Personal",,,"Personal","Y:\asmittle\Personal","asmittle","True","Y:\","","12/16/2019 7:48:32 AM","12/16/2019 12:48:32 PM","8/27/2020 9:58:59 AM","8/27/2020 1:58:59 PM","8/27/2020 9:58:59 AM","8/27/2020 1:58:59 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\Pictures","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle","Pictures","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Pictures",,,"Pictures","Y:\asmittle\Pictures","asmittle","True","Y:\","","12/16/2019 7:49:12 AM","12/16/2019 12:49:12 PM","12/16/2019 1:32:14 PM","12/16/2019 6:32:14 PM","12/16/2019 1:32:14 PM","12/16/2019 6:32:14 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\SLI Coordinator","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle","SLI Coordinator","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","SLI Coordinator",,,"SLI Coordinator","Y:\asmittle\SLI Coordinator","asmittle","True","Y:\","","12/16/2019 7:49:16 AM","12/16/2019 12:49:16 PM","7/27/2020 9:49:27 AM","7/27/2020 1:49:27 PM","7/27/2020 9:49:27 AM","7/27/2020 1:49:27 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\WVU and School stuff","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle","WVU and School stuff","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","WVU and School stuff",,,"WVU and School stuff","Y:\asmittle\WVU and School stuff","asmittle","True","Y:\","","12/16/2019 7:49:17 AM","12/16/2019 12:49:17 PM","12/16/2019 9:04:03 AM","12/16/2019 2:04:03 PM","12/16/2019 9:04:03 AM","12/16/2019 2:04:03 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\BitLocker Recovery Key 08A4C426-A1F4-415D-8D22-03C988AD112B.TXT","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle","BitLocker Recovery Key 08A4C426-A1F4-415D-8D22-03C988AD112B.TXT","Y","Microsoft.PowerShell.Core\FileSystem","False","-ar---","BitLocker Recovery Key 08A4C426-A1F4-415D-8D22-03C988AD112B",,,"BitLocker Recovery Key 08A4C426-A1F4-415D-8D22-03C988AD112B.TXT","Y:\asmittle\BitLocker Recovery Key 08A4C426-A1F4-415D-8D22-03C988AD112B.TXT",,"True",,".TXT","12/16/2019 7:47:31 AM","12/16/2019 12:47:31 PM","12/16/2019 8:59:04 AM","12/16/2019 1:59:04 PM","8/13/2018 1:01:07 PM","8/13/2018 5:01:07 PM","ReadOnly, Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Contacts","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017","Contacts","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Contacts",,,"Contacts","Y:\asmittle\backup 8-31-2017\Contacts","backup 8-31-2017","True","Y:\","","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:04 AM","12/16/2019 1:59:04 PM","12/16/2019 8:59:04 AM","12/16/2019 1:59:04 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017","Desktop","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Desktop",,,"Desktop","Y:\asmittle\backup 8-31-2017\Desktop","backup 8-31-2017","True","Y:\","","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Documents","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017","Documents","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Documents",,,"Documents","Y:\asmittle\backup 8-31-2017\Documents","backup 8-31-2017","True","Y:\","","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Links","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017","Links","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Links",,,"Links","Y:\asmittle\backup 8-31-2017\Links","backup 8-31-2017","True","Y:\","","12/16/2019 7:47:33 AM","12/16/2019 12:47:33 PM","12/16/2019 8:59:07 AM","12/16/2019 1:59:07 PM","12/16/2019 8:59:07 AM","12/16/2019 1:59:07 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Music","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017","Music","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Music",,,"Music","Y:\asmittle\backup 8-31-2017\Music","backup 8-31-2017","True","Y:\","","12/16/2019 7:47:33 AM","12/16/2019 12:47:33 PM","12/16/2019 8:59:07 AM","12/16/2019 1:59:07 PM","12/16/2019 8:59:07 AM","12/16/2019 1:59:07 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Pictures","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017","Pictures","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Pictures",,,"Pictures","Y:\asmittle\backup 8-31-2017\Pictures","backup 8-31-2017","True","Y:\","","12/16/2019 7:47:33 AM","12/16/2019 12:47:33 PM","12/16/2019 8:59:09 AM","12/16/2019 1:59:09 PM","12/16/2019 8:59:09 AM","12/16/2019 1:59:09 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Videos","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017","Videos","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Videos",,,"Videos","Y:\asmittle\backup 8-31-2017\Videos","backup 8-31-2017","True","Y:\","","12/16/2019 7:47:33 AM","12/16/2019 12:47:33 PM","12/16/2019 8:59:10 AM","12/16/2019 1:59:10 PM","12/16/2019 8:59:10 AM","12/16/2019 1:59:10 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Contacts\Smittle, Anne.contact","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Contacts","Smittle, Anne.contact","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Smittle, Anne",,,"Smittle, Anne.contact","Y:\asmittle\backup 8-31-2017\Contacts\Smittle, Anne.contact",,"True",,".contact","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:04 AM","12/16/2019 1:59:04 PM","3/23/2016 7:33:25 AM","3/23/2016 11:33:25 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\2017-2018-wvu-bi-weekly-pay-calendar.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","2017-2018-wvu-bi-weekly-pay-calendar.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","2017-2018-wvu-bi-weekly-pay-calendar",,,"2017-2018-wvu-bi-weekly-pay-calendar.pdf","Y:\asmittle\backup 8-31-2017\Desktop\2017-2018-wvu-bi-weekly-pay-calendar.pdf",,"True",,".pdf","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:04 AM","12/16/2019 1:59:04 PM","8/24/2017 8:47:51 AM","8/24/2017 12:47:51 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\Adobe Photoshop CC.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","Adobe Photoshop CC.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Adobe Photoshop CC",,,"Adobe Photoshop CC.lnk","Y:\asmittle\backup 8-31-2017\Desktop\Adobe Photoshop CC.lnk",,"True",,".lnk","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:04 AM","12/16/2019 1:59:04 PM","3/23/2016 7:35:22 AM","3/23/2016 11:35:22 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\Adrianna Papell dress.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","Adrianna Papell dress.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Adrianna Papell dress",,,"Adrianna Papell dress.jpg","Y:\asmittle\backup 8-31-2017\Desktop\Adrianna Papell dress.jpg",,"True",,".jpg","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:05 AM","12/16/2019 1:59:05 PM","4/5/2016 2:27:45 PM","4/5/2016 6:27:45 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\DEPARTMENT PHONE LIST.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","DEPARTMENT PHONE LIST.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","DEPARTMENT PHONE LIST",,,"DEPARTMENT PHONE LIST.xlsx","Y:\asmittle\backup 8-31-2017\Desktop\DEPARTMENT PHONE LIST.xlsx",,"True",,".xlsx","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:05 AM","12/16/2019 1:59:05 PM","6/30/2016 2:58:24 PM","6/30/2016 6:58:24 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\dress.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","dress.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","dress",,,"dress.jpg","Y:\asmittle\backup 8-31-2017\Desktop\dress.jpg",,"True",,".jpg","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:05 AM","12/16/2019 1:59:05 PM","4/5/2016 2:19:00 PM","4/5/2016 6:19:00 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\FGS Schedule Pittsburgh 2017.docx","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","FGS Schedule Pittsburgh 2017.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","FGS Schedule Pittsburgh 2017",,,"FGS Schedule Pittsburgh 2017.docx","Y:\asmittle\backup 8-31-2017\Desktop\FGS Schedule Pittsburgh 2017.docx",,"True",,".docx","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:05 AM","12/16/2019 1:59:05 PM","8/29/2017 12:44:15 PM","8/29/2017 4:44:15 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\Green women.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","Green women.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Green women",,,"Green women.jpg","Y:\asmittle\backup 8-31-2017\Desktop\Green women.jpg",,"True",,".jpg","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:05 AM","12/16/2019 1:59:05 PM","3/14/2017 10:11:06 AM","3/14/2017 2:11:06 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\Jane Austen.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","Jane Austen.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Jane Austen",,,"Jane Austen.jpg","Y:\asmittle\backup 8-31-2017\Desktop\Jane Austen.jpg",,"True",,".jpg","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:05 AM","12/16/2019 1:59:05 PM","2/22/2017 7:51:06 AM","2/22/2017 12:51:06 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\Jane quote.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","Jane quote.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Jane quote",,,"Jane quote.jpg","Y:\asmittle\backup 8-31-2017\Desktop\Jane quote.jpg",,"True",,".jpg","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:05 AM","12/16/2019 1:59:05 PM","4/12/2017 7:48:51 AM","4/12/2017 11:48:51 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\Joseph Freeman Phippen.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","Joseph Freeman Phippen.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Joseph Freeman Phippen",,,"Joseph Freeman Phippen.jpg","Y:\asmittle\backup 8-31-2017\Desktop\Joseph Freeman Phippen.jpg",,"True",,".jpg","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:05 AM","12/16/2019 1:59:05 PM","4/5/2016 10:40:10 AM","4/5/2016 2:40:10 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\Lucy and Irene.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","Lucy and Irene.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Lucy and Irene",,,"Lucy and Irene.jpg","Y:\asmittle\backup 8-31-2017\Desktop\Lucy and Irene.jpg",,"True",,".jpg","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","3/14/2017 9:56:49 AM","3/14/2017 1:56:49 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\Microsoft Excel 2010.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","Microsoft Excel 2010.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Microsoft Excel 2010",,,"Microsoft Excel 2010.lnk","Y:\asmittle\backup 8-31-2017\Desktop\Microsoft Excel 2010.lnk",,"True",,".lnk","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","3/23/2016 7:35:13 AM","3/23/2016 11:35:13 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\Microsoft PowerPoint 2010.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","Microsoft PowerPoint 2010.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Microsoft PowerPoint 2010",,,"Microsoft PowerPoint 2010.lnk","Y:\asmittle\backup 8-31-2017\Desktop\Microsoft PowerPoint 2010.lnk",,"True",,".lnk","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","3/23/2016 7:35:17 AM","3/23/2016 11:35:17 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\Microsoft Word 2010.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","Microsoft Word 2010.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Microsoft Word 2010",,,"Microsoft Word 2010.lnk","Y:\asmittle\backup 8-31-2017\Desktop\Microsoft Word 2010.lnk",,"True",,".lnk","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","3/23/2016 7:35:10 AM","3/23/2016 11:35:10 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\PATH Overall Report LO- SOM Curriculum Mapping.docx","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","PATH Overall Report LO- SOM Curriculum Mapping.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","PATH Overall Report LO- SOM Curriculum Mapping",,,"PATH Overall Report LO- SOM Curriculum Mapping.docx","Y:\asmittle\backup 8-31-2017\Desktop\PATH Overall Report LO- SOM Curriculum Mapping.docx",,"True",,".docx","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","6/1/2017 10:42:32 AM","6/1/2017 2:42:32 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop\The Carstens.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Desktop","The Carstens.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","The Carstens",,,"The Carstens.jpg","Y:\asmittle\backup 8-31-2017\Desktop\The Carstens.jpg",,"True",,".jpg","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","3/14/2017 10:11:19 AM","3/14/2017 2:11:19 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Documents\Fax","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Documents","Fax","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Fax",,,"Fax","Y:\asmittle\backup 8-31-2017\Documents\Fax","Documents","True","Y:\","","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Documents\Scanned Documents","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Documents","Scanned Documents","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Scanned Documents",,,"Scanned Documents","Y:\asmittle\backup 8-31-2017\Documents\Scanned Documents","Documents","True","Y:\","","12/16/2019 7:47:33 AM","12/16/2019 12:47:33 PM","12/16/2019 8:59:07 AM","12/16/2019 1:59:07 PM","12/16/2019 8:59:07 AM","12/16/2019 1:59:07 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Documents\Fax\Drafts","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Documents\Fax","Drafts","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Drafts",,,"Drafts","Y:\asmittle\backup 8-31-2017\Documents\Fax\Drafts","Fax","True","Y:\","","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Documents\Fax\Inbox","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Documents\Fax","Inbox","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Inbox",,,"Inbox","Y:\asmittle\backup 8-31-2017\Documents\Fax\Inbox","Fax","True","Y:\","","12/16/2019 7:47:32 AM","12/16/2019 12:47:32 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Documents\Fax\Inbox\WelcomeFax.tif","Microsoft.PowerShell.Core\FileSystem::Y:\asmittle\backup 8-31-2017\Documents\Fax\Inbox","WelcomeFax.tif","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","WelcomeFax",,,"WelcomeFax.tif","Y:\asmittle\backup 8-31-2017\Documents\Fax\Inbox\WelcomeFax.tif",,"True",,".tif","12/16/2019 7:47:33 AM","12/16/2019 12:47:33 PM","12/16/2019 8:59:06 AM","12/16/2019 1:59:06 PM","2/8/2017 2:30:29 PM","2/8/2017 7:30:29 PM","Archive, NotContentIndexed"
